FileName,TranscriptionNuance
./data\9140985350360000251_NajatS.wav,C'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit pis y'a deux paiements de 800 $ qui est passé que j'ai pas fait
./data\9141002232450000251_NaimaF.wav,Oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les débuts de mois j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là aux je sais pas trop comment le dire là dans le fond comme pour plus autoriser à débiter dans mon compte
./data\9141002232450000251_NajatS.wav,Oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les mois j'aimerais savoir si y'aurait une possibilité de bloquer ce ce passage là ou je sais pas trop comment le dire là dans le fond comme plus autoriser à débiter dans mon compte
./data\9141002232450000251_Natalia3.wav,J'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les débuts de mois et aimerais savoir si le ray possibilité de bloquer c'est c'est passages là ou je sais pas trop comment le dire là dans le fond comme plus autorisé a de huit dans mon compte
./data\9141003423170000251_Anne-Marie_2.wav,Donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je faire le paiement par application mobile
./data\9141003423170000251_Charles.wav,Donc dans le fond je vous appel aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir si c'est le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile
./data\9141003423170000251_NajatS.wav,Doug dans le fond je vous appelle parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je veux faire le paiement par application mobile
./data\9141013340900000251_AwaS.wav,J'aimerais ça savoir c'est quoi parce que j'ai eu quelque chose qui a passé de 60 $ dans mon compte
./data\9141013340900000251_NaimaF.wav,J'aimerais ça savoir c'est c'est quoi parce que j'ai eu quelque chose qui a passé de 60 $ dans mon compte
./data\9141013340900000251_NajatS.wav,J'aimerais ça savoir c'est quoi parce que j'ai eu quelque chose qui a passé deux 60 $ dans mon compte
./data\9141019590480000251_Anne-Marie_1.wav,Oui c'est que j'ai bon j'avais quelques jours de retard pour mon paiement de MasterCard de là je l'ai payé hier et là ensuite j'ai voulu faire un achat en ligne là chez moi pis c'est impossible de payer avec ma MasterCard j'ai comme des montants en attente
./data\9141019590480000251_NaimaF.wav,Oui c'est que j'ai bon j'avais quelques jours de retard pour mon paiement de MasterCard là je l'ai payé hier et là ensuite j'ai voulu faire un achat en ligne là chez moi et pis c'est impossible de payer avec ma MasterCard j'ai comme des montants en attente
./data\9141063912800000251_Anne-Marie_1.wav,En fait déçu j'ai un prélèvement qui date du premier je pense de 981 et la désignation de ce prélèvement c'est Google Marketplace sauf que moi ma conjointe est ben nous n'avons fait aucune transaction à ce titre là
./data\9141063912800000251_AwaS.wav,1726 j'ai un prélèvement qui date du premier je pense que 981 et la désignation de ce prélèvement c'est Google Marketplace sauf que moi ma conjointe et bien nous avons fait aucune transaction à ce titre là
./data\9141063912800000251_Charles.wav,Base fait dessus j'ai un prélèvement qui date du premier je pense de 981 et la désignation de ce prélèvement c'est Google Marketplace sauf que moi ma conjointe ben nous avons fait aucune transaction à ce titre là
./data\9141071134780000251_Anne-Marie_2.wav,Oui bonjour j'avais appelé hier mot j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre qu'elle soit plus en attente donc là est passée c'est une transaction que moi j'ai fait mais après avoir fait des recherches j'ai vu que c'est un site qui était frauduleux pis j'ai pas reçu de courriel j'ai rien reçu confirmant la transaction donc je sais pas comment ça marche là c'est la première fois que ça m'arrive
./data\9141071134780000251_NaimaF.wav,Oui bonjour j'avais appelé hier j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre qu'elle soit plus plus en attente donc elle est passée c'est une transaction que moi j'ai fait mais après avoir fait des recherches j'ai vu que c'est un site qui était frauduleux pis j'ai pas reçu de courriel j'ai rien reçu confirmant la transaction donc je sais pas comment ça marche c'est la première fois que ça m'arrive
./data\9141071134780000251_NajatS.wav,Oui bonjour j'avais appelé hier bla-bla j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre qu'elle soit plus en attente donc là elle est passée c'est une transaction que moi j'ai fait mais après avoir fait des recherches j'ai vu que c'est un site qui était frauduleux pis j'ai pas reçu de courriel j'ai rien reçu confirmant la transaction donc je sais pas comment ça marche là c'est la première fois que ça m'arrive
./data\9141073442050000251_Anne-Marie_2.wav,Oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sortir des sous parce qu'y m'ont dit qu'y fallait que j'appelle pis moi je voudrais sortir des sous sur mes placements s'il vous plaît
./data\9141073442050000251_AwaS.wav,Oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sortir des sous parce qu'ils m'ont dit fallait que j'appelle pis moi je voudrais sortir des sous sur mes placements s'il vous plaît
./data\9141073442050000251_Charles.wav,Oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sortir des sous parce qu'ils ont dit fallait que j'appelle puis moi je voudrais sortir des sous sur mes placements s'il vous plaît
./data\9141073639160000251_Charles.wav,Ça serait pour faire un transfert du CELI aller compte chèque
./data\9141073639160000251_NaimaF.wav,Ça serait pour faire un transfert du CELI aller au compte chèque
./data\9141081800280020251_Anne-Marie_2.wav,Oui excusez-moi j'appelle pour une question concernant mon ma marge hypothécaire
./data\9141081800280020251_AwaS.wav,Oui excusez-moi j'appelle pour une question concernant ma marge hypothécaire
./data\9141081800280020251_Charles.wav,Oui excusez-moi j'appelle pour une question concernant mon ma marge hypothécaire
./data\9141097044310000251_Charles.wav,Oui bonjour j'ai reçu un appel hier comme quoi que y'avait des transactions anormales sur mon compte là pis je pense que j'ai vu là avec mon application Banque Nationale
./data\9141097044310000251_NaimaF.wav,Oui bonjour j'ai reçu un appel hier comme quoi que y'avait des transactions anormales sur mon compte là pis je pense que je les ai vu là avec mon application nationale
./data\9141097044310000251_NajatS.wav,Oui bonjour j'ai reçu un appel hier comme quoi que y'avait des transactions anormales sur mon compte là puis je pense que je les ai vu là avec mon application Banque Nationale
./data\9141124001820000251_Anne-Marie_2.wav,Oui c'est pour la la canceller
./data\9141124001820000251_AwaS.wav,Oui c'est pour la la canceller
./data\9141124001820000251_NaimaF.wav,Oui c'est pour la la canceller
./data\9141124722350010251_Charles.wav,Gestion de Transa gestion de transaction de deux
./data\9141124722350010251_NaimaF.wav,J'essaie de Transa j'ai essayé de transaction de de via Interac et il y a le montant qui n'a jamais arrivé à destination parce que l'e-mail été mal écrit j'avais mal écrit l'e-mail et je n'arrive pas à annuler la transaction
./data\9141124722350010251_NajatS.wav,J'ai ces deux Transa j'ai fait deux transactions 222 via Interac et il y a le montant qui n'a jamais arrivé à destination parce que l'e-mail était mal écrit j'avais mal écrit l'e-mail et je n'arrive pas à annuler la transaction
./data\9141132052660000251_Anne-Marie_2.wav,Je j'appelle parce que mon comptable m'a demandé les montants d'intérêts payés sur mon hypothèque avec vous pour mon bloc locataire pour les années 2000 10/7/2018 et 2019
./data\9141132052660000251_AwaS.wav,J'appelle parce que mon comptable m'a demandé les montants d'intérêts payés sur mon hypothèque avec vous pour mon bloc locataire pour les années 2000 10/7/2000 10/8/2019
./data\9141132052660000251_Charles.wav,J'appelle parce que mon comptable demander les montants intérêts payés sur mon hypothèque avec vous pour mon bloc locataire pour les années 2000 10/7/2000 10/8/2019
./data\9141132906220000251_NajatS.wav,Oui bonjour bon c'est j'ai un problème avec pour pouvoir accéder à mon compte mon compte de compagnie
./data\9141132906220000251_Natalia2.wav,Oui bonjour bon c'est j'ai un problème avec pour pouvoir accès à mon compte mon compte de compagnie
./data\9141133040850000251_Charles.wav,Oui bonjour j'ai compte CELI je l'ai avant mais je l'ai fermé mais là je veux la réouvert
./data\9141133040850000251_NaimaF.wav,Oui bonjour je l'ai fermé mais là je veux
./data\9141133040850000251_NajatS.wav,Oui bonjour j'ai compte CELI je l'ai avant mais je l'ai fermé mais là je voulais ouvert
./data\9141143589040000251_Anne-Marie_1.wav,OK je je l'ai pas encore utilisé pour la première fois je refaisais le tour de toute ma documentation pis je ne suis rendu compte qui avait un document qui me disait que si n'est pas encore de carte MasterCard World ou platine de la Banque Nationale que ça faisait en sorte que mon forfait allait comme changer ou je sais pas trop quoi là j'avais un forfait ordre des ingénieurs
./data\9141143589040000251_Charles.wav,OK je je l'ai pas encore utilisé pour la première fois je refaisais le tour de toute ma documentation pis j'me suis rendu compte qui avait un document qui me disait que si je détenais pas encore de carte Mastercard World élite World ou platine Banque Nationale que ça faisait en sorte que mon forfait allait comme changer ou je sais pas trop quoi là j'avais un forfait ordre des ingénieurs
./data\9141143589040000251_NajatS.wav,OK je je l'ai pas encore utilisé pour la première fois le tour de toute ma documentation puis je me suis rendu compte qui avait un document qui me disait que si je détenais pas encore de carte Mastercard World élite World ou platine de la Banque Nationale que ça disait en sorte que mon forfait allait comme changer ou je sais pas trop quoi là j'avais un forfait ordre des ingénieurs
./data\9141149299010000251_Charles.wav,Ben j'ai fait une commande à Québec par téléphone d'un vélo m'ont dit que j'avais refusé quand il ont entré le numéro de carte alors que c'est le bon numéro donc ils m'ont dit de vous appeler pour corriger l'accès
./data\9141149299010000251_NajatS.wav,Ben j'ai fait une commande à Québec par téléphone d'un vélo et m'ont dit que ça avait été refusé quand ils ont entré le numéro de carte alors que c'est le bon numéro donc ils m'ont dit de vous appeler pour authoriser l'accès
./data\9141159883070000251_Charles.wav,G j'ai perdu ma carte de crédit
./data\9141159883070000251_NaimaF.wav,J'ai perdu ma carte de crédit
./data\9141159915910000251_Anne-Marie_1.wav,J'ai reçu mon compte pis ya une transaction que je sais pas c'est quoi ça vient de Paris là j'veux pas j'ai pas fait affaire avec Paris
./data\9141159915910000251_Charles.wav,J'ai reçu mon compte et puis y'a une transaction que je sais pas c'est quoi ça vient de Paris là je veux pas j'ai pas faite affaire avec Paris
./data\9141159915910000251_rima.wav,J'ai reçu mon compte et puis y'a une transaction que je sais pas c'est quoi ça vient de Paris là je veux pas j'ai pas fait affaire avec Paris
./data\9141160565090000251_Anne-Marie_2.wav,Oui dans l'fond dans le fond j'ai appelé tantôt pour pour ma carte de crédit on m'a dit que si j'payais dans le fond j'avais un paiement de 192 à faire sur la carte pis j'avais accès à mon mon crédit disponible je voulais savoir si je paie le 192 tout d'suite j'ai tu accès à mon 411 dans l'fond mon 411 plus les 192
